timestamp,forecast_cloud_cover,forecast_temp_c,forecast_wind_ms,forecast_humidity_pct,measured_poa_wm2,measured_module_temp_c,measured_ambient_temp_c,rainfall_mm,status,ac_power_kw
2025-04-15 20:00:00,0.131,27.7,4.82,39.0,0.0,28.02,27.79,0.0,STANDBY,-9.72
2025-04-15 21:00:00,0.07,25.5,5.08,41.0,0.0,25.99,26.08,0.0,STANDBY,0.0
2025-04-15 22:00:00,0.055,23.5,4.5,43.0,0.0,25.25,23.86,0.0,STANDBY,0.0
2025-04-15 23:00:00,0.025,22.3,4.92,45.0,0.0,22.15,22.31,0.0,STANDBY,0.0
2025-04-16 00:00:00,0.288,20.8,4.38,47.0,0.0,22.0,21.51,0.0,STANDBY,0.0
2025-04-16 01:00:00,0.421,19.5,3.27,52.0,0.0,20.24,19.47,0.0,STANDBY,-3.1
2025-04-16 02:00:00,0.558,18.0,3.45,53.0,0.0,20.26,19.81,0.0,STANDBY,0.0
2025-04-16 03:00:00,0.525,18.5,4.22,51.0,0.0,21.21,19.49,0.0,STANDBY,-10.29
2025-04-16 04:00:00,0.552,19.1,4.14,49.0,0.0,19.76,19.63,0.0,STANDBY,0.0
2025-04-16 05:00:00,0.638,20.2,4.46,50.0,0.0,19.06,20.93,0.0,STANDBY,0.0
2025-04-16 06:00:00,0.763,20.8,4.62,49.0,33.9,23.36,21.17,0.0,RUN,164.5
2025-04-16 07:00:00,0.731,22.6,4.9,44.0,201.2,27.45,23.17,0.0,RUN,1920.83
2025-04-16 08:00:00,0.535,25.0,4.99,43.0,451.9,35.57,24.8,0.0,RUN,4335.92
2025-04-16 09:00:00,0.535,26.7,4.48,42.0,657.2,40.06,25.76,0.0,RUN,6459.84
2025-04-16 10:00:00,0.566,27.6,4.84,40.0,786.4,43.13,27.57,0.0,RUN,7647.52
2025-04-16 11:00:00,0.515,28.2,5.25,36.0,940.1,47.72,29.39,0.0,RUN,9122.3
2025-04-16 12:00:00,0.503,29.0,5.01,35.0,935.6,48.23,30.45,0.0,RUN,9247.15
2025-04-16 13:00:00,0.534,30.2,4.5,33.0,892.9,47.06,30.88,0.0,RUN,8673.47
2025-04-16 14:00:00,0.547,30.5,4.21,30.0,790.5,46.98,32.22,0.0,RUN,7746.31
2025-04-16 15:00:00,0.538,30.5,4.54,32.0,603.4,43.25,31.75,0.0,RUN,5917.03
2025-04-16 16:00:00,0.525,30.6,4.73,32.0,363.6,38.67,32.05,0.0,RUN,3497.19
2025-04-16 17:00:00,0.664,30.3,4.86,38.0,152.7,34.83,30.93,0.0,RUN,1222.39
2025-04-16 18:00:00,0.669,29.9,5.04,37.0,10.9,30.16,30.44,0.0,RUN,-9.6
2025-04-16 19:00:00,0.531,29.1,3.79,38.0,0.0,29.34,29.23,0.0,STANDBY,-8.77
2025-04-16 20:00:00,0.612,27.6,3.66,43.0,0.0,28.15,27.64,0.0,STANDBY,0.0
2025-04-16 21:00:00,0.571,25.6,3.72,44.0,0.0,25.43,25.74,0.0,STANDBY,0.0
2025-04-16 22:00:00,0.568,24.3,3.51,47.0,0.0,24.7,23.87,0.0, STANDBY ,0.0
2025-04-16 23:00:00,0.506,22.8,4.24,50.0,0.0,22.42,23.12,0.0,STANDBY,0.0
2025-04-17 00:00:00,0.182,23.8,4.64,53.0,0.0,23.55,23.24,0.0,STANDBY,0.0
2025-04-17 01:00:00,0.21,22.5,4.6,52.0,0.0,21.93,21.9,0.0,STANDBY,-4.93
2025-04-17 02:00:00,0.254,21.1,5.17,54.0,0.0,19.98,21.34,0.0,STANDBY,-11.42
2025-04-17 03:00:00,0.379,21.2,4.65,56.0,0.0,21.68,20.56,0.0,STANDBY,0.0
2025-04-17 04:00:00,0.177,21.9,4.49,53.0,0.0,20.77,21.31,0.0,STANDBY,0.0
2025-04-17 05:00:00,0.159,23.2,4.13,52.0,0.0,21.21,22.54,0.0,STANDBY,0.0
2025-04-17 06:00:00,0.138,24.4,4.42,44.0,46.8,23.16,23.18,0.0,,227.58
2025-04-17 07:00:00,0.186,25.5,3.9,44.0,243.4,29.0,24.29,0.0,RUN,2130.62
2025-04-17 08:00:00,0.088,27.4,3.5,41.0,476.7,36.0,25.87,0.0,RUN,4719.16
2025-04-17 09:00:00,0.092,29.7,3.82,41.0,690.6,43.86,27.21,0.0,RUN,6878.54
2025-04-17 10:00:00,0.064,30.6,3.54,33.0,859.5,47.34,28.78,0.0,RUN,8478.03
2025-04-17 11:00:00,0.07,31.9,3.5,33.0,951.9,48.13,31.11,0.0,RUN,9408.21
2025-04-17 12:00:00,0.101,33.1,3.67,26.0,938.2,50.0,31.86,0.0,RUN,9643.64
2025-04-17 13:00:00,0.136,34.0,5.44,31.0,936.4,49.83,32.82,0.0,RUN,9090.16
2025-04-17 14:00:00,0.139,34.4,5.14,30.0,820.2,49.95,33.67,0.0,RUN,7921.57
2025-04-17 15:00:00,0.266,34.3,4.93,29.0,624.3,46.09,33.18,0.0,RUN,5960.54
2025-04-17 16:00:00,0.161,34.2,5.2,24.0,402.7,41.41,33.54,0.0, RUN ,3798.86
2025-04-17 17:00:00,0.217,32.3,4.96,34.0,179.5,35.82,32.22,0.0,RUN,1383.59
2025-04-17 18:00:00,0.187,31.4,4.2,34.0,14.7,32.22,31.46,0.0,RUN,16.18
2025-04-17 19:00:00,0.115,29.5,4.54,37.0,0.0,30.31,30.48,0.0,STANDBY,-9.46
2025-04-17 20:00:00,0.279,28.7,3.84,41.0,0.0,26.87,29.09,0.0,STANDBY,-10.19
2025-04-17 21:00:00,0.197,27.7,3.65,46.0,0.0,28.23,26.91,0.0,STANDBY,-8.33
2025-04-17 22:00:00,0.173,25.9,3.99,48.0,0.0,25.38,25.69,0.0,STANDBY,-5.14
2025-04-17 23:00:00,0.117,24.0,4.34,50.0,0.0,25.45,23.54,0.0,STANDBY,0.0
2025-04-18 00:00:00,0.082,21.1,2.82,57.0,0.0,23.08,22.03,0.0,STANDBY,-5.92
2025-04-18 01:00:00,0.069,20.8,2.84,59.0,0.0,21.88,22.18,0.0,STANDBY,0.0
2025-04-18 02:00:00,0.059,20.3,2.73,60.0,0.0,21.3,21.69,0.0,STANDBY,0.0
2025-04-18 03:00:00,0.08,20.2,2.42,60.0,0.0,20.62,20.72,0.0,STANDBY,0.0
2025-04-18 04:00:00,0.119,20.2,2.4,57.0,0.0,20.24,21.38,0.0,STANDBY,0.0
2025-04-18 05:00:00,0.087,20.7,2.27,55.0,0.0,21.95,21.26,0.0,STANDBY,-4.64
2025-04-18 06:00:00,0.185,21.5,2.48,54.0,45.7,24.52,22.94,0.0,RUN,230.68
2025-04-18 07:00:00,0.216,22.9,2.24,51.0,239.4,29.86,23.98,0.0,RUN,2158.57
2025-04-18 08:00:00,0.16,23.9,2.3,49.0,481.3,36.32,25.47,0.0,RUN,4674.89
2025-04-18 09:00:00,0.134,26.1,2.69,40.0,678.0,41.48,27.07,0.0,RUN,6846.12
2025-04-18 10:00:00,0.077,28.1,2.87,38.0,869.7,48.51,28.43,0.0,RUN,8427.42
2025-04-18 11:00:00,0.067,30.0,3.28,35.0,946.2,49.02,30.29,0.0,RUN,9424.37
2025-04-18 12:00:00,0.06,31.3,2.91,35.0,1006.5,51.7,31.85,0.0,RUN,9667.51
2025-04-18 13:00:00,0.298,31.9,2.66,38.0,905.1,49.16,32.31,0.0,RUN,8939.4
2025-04-18 14:00:00,0.351,32.7,2.9,37.0,824.9,49.22,33.3,0.0,RUN,7733.62
2025-04-18 15:00:00,0.182,33.1,3.38,33.0,607.5,46.36,32.93,0.0,RUN,6159.47
2025-04-18 16:00:00,0.216,32.5,3.33,35.0,397.2,41.5,32.6,0.0,run,3771.8
2025-04-18 17:00:00,0.352,31.7,3.38,35.0,162.3,34.11,31.4,0.0,RUN,1354.28
2025-04-18 18:00:00,0.355,30.8,3.81,36.0,16.2,30.49,31.07,0.0,RUN,21.91
2025-04-18 19:00:00,0.283,29.0,3.52,39.0,0.0,29.93,30.27,0.0,STANDBY,0.0
18-04-2025 20:00,0.139,27.7,3.09,42.0,0.0,29.21,28.47,0.0,STANDBY,-11.14
2025-04-18 21:00:00,0.19,25.8,3.09,46.0,0.0,28.0,26.68,0.0,STANDBY,-6.14
2025-04-18 22:00:00,0.178,23.5,3.13,45.0,0.0,25.19,25.13,0.0,STANDBY,-6.51
2025-04-18 23:00:00,0.143,22.5,2.55,49.0,0.0,22.08,23.76,0.0,STANDBY,-9.03
2025-04-19 00:00:00,0.258,21.3,3.2,49.0,0.0,21.57,21.72,0.0,STANDBY,-10.66
2025-04-19 01:00:00,0.237,20.5,3.36,54.0,0.0,21.72,20.92,0.0,STANDBY,0.0
2025-04-19 02:00:00,0.321,19.6,3.23,53.0,0.0,19.47,20.28,0.0,STANDBY,-8.3
2025-04-19 03:00:00,0.196,19.3,3.1,55.0,0.0,20.73,19.98,0.0,STANDBY,-4.22
2025-04-19 04:00:00,0.282,19.4,2.68,55.0,0.0,20.16,20.33,0.0,STANDBY,0.0
2025-04-19 05:00:00,0.292,19.6,2.99,52.0,0.0,20.18,20.75,0.0,STANDBY,0.0
2025-04-19 06:00:00,0.211,21.0,3.25,46.0,48.3,23.14,22.24,0.0,RUN,241.8
2025-04-19 07:00:00,0.147,22.6,3.2,46.0,247.8,30.59,23.7,0.0,RUN,2282.12
2025-04-19 08:00:00,0.148,24.7,3.37,43.0,480.3,34.78,24.74,0.0,RUN,4710.46
2025-04-19 09:00:00,0.135,26.3,3.16,42.0,678.9,41.87,26.82,0.0,RUN,6808.95
2025-04-19 10:00:00,0.147,28.0,3.5,34.0,864.9,45.88,28.87,0.0,RUN,-999.0
2025-04-19 11:00:00,0.159,28.8,4.57,31.0,9999.0,49.49,29.64,0.0,RUN,9350.93
2025-04-19 12:00:00,0.174,30.8,4.83,30.0,955.1,52.33,30.78,0.0, RUN ,9530.95
2025-04-19 13:00:00,0.18,32.3,5.74,28.0,951.9,50.6,31.74,0.0, RUN ,9052.36
2025-04-19 14:00:00,0.198,32.3,6.34,27.0,798.5,48.29,33.43,0.0,RUN,7866.49
2025-04-19 15:00:00,0.133,32.8,5.51,26.0,623.8,45.2,32.75,0.0,RUN,6043.91
2025-04-19 16:00:00,0.19,32.2,5.07,30.0,402.9,39.34,31.82,0.0,RUN,3826.53
2025-04-19 17:00:00,0.205,31.0,5.3,29.0,171.9,34.45,31.77,0.0,RUN,1367.96
2025-04-19 18:00:00,0.32,30.5,4.82,31.0,17.3,31.23,30.29,0.0,RUN,25.49
2025-04-19 19:00:00,0.308,29.1,5.0,34.0,0.0,29.33,29.77,0.0,STANDBY,-8.07
2025-04-19 20:00:00,0.241,27.3,4.01,38.0,0.0,28.25,27.42,0.0,STANDBY,-5.58
2025-04-19 21:00:00,0.134,25.7,4.39,43.0,0.0,25.55,26.74,0.0,STANDBY,-5.16
2025-04-19 22:00:00,0.171,23.8,5.42,45.0,0.0,24.81,25.09,0.0,STANDBY,0.0
2025-04-19 23:00:00,0.191,23.0,4.65,48.0,0.0,23.06,22.95,0.0,STANDBY,0.0
2025-04-20 00:00:00,0.201,22.5,3.45,61.0,0.0,23.69,23.37,0.0,STANDBY,-10.07
2025-04-20 01:00:00,0.347,21.4,4.18,65.0,0.0,23.06,23.61,0.0,STANDBY,0.0
2025-04-20 02:00:00,0.475,20.5,3.62,67.0,0.0,22.04,22.18,0.0,STANDBY,0.0
2025-04-20 03:00:00,0.443,20.9,4.38,67.0,0.0,20.83,21.95,0.0,STANDBY,-3.29
2025-04-20 04:00:00,0.4,21.5,4.18,68.0,0.0,21.23,22.35,0.0,STANDBY,-3.6
2025-04-20 05:00:00,0.282,22.2,3.35,68.0,0.0,23.52,22.92,0.0,STANDBY,-8.1
2025-04-20 06:00:00,0.219,23.0,3.21,60.0,52.0,25.54,23.41,0.0,RUN,188.98
2025-04-20 07:00:00,0.295,24.3,3.05,59.0,242.2,30.54,26.12,0.0,RUN,2163.97
2025-04-20 08:00:00,0.296,25.8,3.71,59.0,472.5,38.73,26.71,0.0,RUN,4523.72
2025-04-20 09:00:00,0.389,27.7,3.53,58.0,658.5,44.45,28.77,0.0,RUN,6437.53
2025-04-20 10:00:00,0.273,29.2,4.46,53.0,848.0,51.81,29.99,0.0,RUN,8201.64
2025-04-20 11:00:00,0.426,30.9,3.77,56.0,900.3,53.14,31.97,0.0,RUN,8592.22
2025-04-20 12:00:00,0.275,32.5,4.88,50.0,952.9,55.28,32.86,0.0,RUN,9215.37
2025-04-20 13:00:00,0.183,33.2,5.28,43.0,934.8,54.59,33.94,0.0,RUN,-999.0
2025-04-20 14:00:00,0.189,33.7,4.37,44.0,820.7,50.66,34.78,0.0,RUN,7695.04
2025-04-20 15:00:00,0.184,33.7,4.35,45.0,609.4,47.83,33.75,0.0,RUN,5889.97
2025-04-20 16:00:00,0.256,33.4,4.36,44.0,400.6,44.29,35.29,0.0,RUN,3677.29
2025-04-20 17:00:00,0.356,32.5,4.05,45.0,159.8,36.74,33.75,0.0,RUN,1312.11
2025-04-20 18:00:00,0.278,31.5,4.32,48.0,18.3,32.91,33.35,0.0,RUN,0.0
2025-04-20 19:00:00,0.214,30.9,4.12,48.0,0.0,31.77,30.7,0.0,STANDBY,0.0
2025-04-20 20:00:00,0.323,29.0,4.53,49.0,0.0,29.96,29.34,0.0,STANDBY,-7.62
2025-04-20 22:00:00,0.245,25.4,2.63,50.0,0.0,27.03,26.64,0.0,STANDBY,0.0
2025-04-20 23:00:00,0.473,24.7,2.34,59.0,0.0,26.09,25.33,0.0,STANDBY,-1.91
2025-04-21 00:00:00,0.346,23.4,1.82,51.0,0.0,23.77,23.1,0.0,STANDBY,-3.37
2025-04-21 01:00:00,0.27,21.9,2.25,54.0,0.0,21.92,22.28,0.0,STANDBY,0.0
2025-04-21 02:00:00,0.344,21.7,2.0,56.0,0.0,21.76,22.1,0.0,STANDBY,-5.64
2025-04-21 03:00:00,0.436,21.7,1.87,62.0,0.0,22.04,21.94,0.0,STANDBY,0.0
2025-04-21 04:00:00,0.424,21.0,1.94,59.0,0.0,20.81,21.78,0.0,STANDBY,-9.03
2025-04-21 05:00:00,0.42,22.1,2.5,63.0,0.0,21.65,22.43,0.0,STANDBY,0.0
2025-04-21 06:00:00,0.378,23.0,2.45,57.0,50.3,24.93,-999.0,0.0,RUN,195.99
2025-04-21 07:00:00,0.42,23.4,2.38,53.0,214.7,30.06,24.72,0.0,RUN,1955.06
2025-04-21 08:00:00,0.552,25.5,2.88,47.0,391.7,34.69,26.5,0.0,RUN,3883.4
2025-04-21 09:00:00,0.458,27.3,2.87,42.0,636.5,42.54,27.94,0.0,RUN,6155.97
2025-04-21 10:00:00,0.419,29.3,3.1,40.0,805.8,48.75,29.54,0.0,RUN,7711.68
2025-04-21 11:00:00,0.577,30.7,3.39,36.0,836.5,49.16,30.87,0.0,RUN,8016.33
2025-04-21 12:00:00,0.393,32.5,4.13,32.0,950.5,52.39,31.5,0.0,RUN,9085.45
2025-04-21 13:00:00,0.401,32.9,3.76,30.0,878.9,52.8,32.45,0.0,RUN,8501.64
2025-04-21 14:00:00,0.322,33.2,3.46,28.0,778.7,48.98,33.47,0.0,RUN,7350.88
2025-04-21 15:00:00,0.205,33.2,3.76,27.0,627.8,47.58,34.02,0.0,RUN,5875.08
2025-04-21 16:00:00,0.169,33.5,2.86,24.0,415.2,40.58,33.32,0.0,RUN,3640.01
2025-04-21 17:00:00,0.224,33.0,2.74,30.0,162.2,35.43,32.97,0.0,RUN,1301.83
2025-04-21 18:00:00,0.511,31.9,2.58,37.0,10.9,32.54,31.7,0.0,RUN,45.92
2025-04-21 19:00:00,0.573,30.7,2.8,40.0,0.0,30.96,30.59,0.0,STANDBY,0.0
21-04-2025 20:00,0.435,29.5,2.79,41.0,0.0,29.63,29.31,0.0,STANDBY,0.0
2025-04-21 21:00:00,0.424,27.4,2.75,46.0,0.0,26.84,27.91,0.0,STANDBY,-9.71
2025-04-21 22:00:00,0.387,25.5,2.79,49.0,0.0,26.65,25.73,0.0,standby,0.0
2025-04-21 23:00:00,0.343,24.0,2.18,52.0,0.0,24.65,24.22,0.0,STANDBY,-9.5
2025-04-22 00:00:00,0.489,23.1,3.68,56.0,0.0,22.02,22.83,0.0,STANDBY,0.0
2025-04-22 01:00:00,0.323,22.1,3.38,55.0,0.0,21.61,22.35,0.0,STANDBY,-7.17
2025-04-22 02:00:00,0.328,21.0,3.56,58.0,0.0,22.14,21.94,0.0,STANDBY,0.0
2025-04-22 03:00:00,0.424,20.3,3.59,57.0,0.0,21.14,21.69,0.0,STANDBY,0.0
2025-04-22 04:00:00,0.347,20.5,4.56,58.0,0.0,21.23,22.19,0.0,STANDBY,-10.74
2025-04-22 05:00:00,0.409,21.0,4.17,54.0,0.0,21.58,22.02,0.0,standby,-6.91
2025-04-22 06:00:00,0.333,21.9,4.44,54.0,52.8,24.09,24.05,0.0,RUN,190.65
2025-04-22 07:00:00,0.255,23.3,4.12,52.0,247.2,29.85,24.94,0.0,RUN,2269.16
2025-04-22 08:00:00,0.235,24.6,4.08,51.0,473.7,36.04,27.26,0.0,RUN,4687.23
2025-04-22 09:00:00,0.241,26.8,3.9,50.0,695.9,42.23,28.4,0.0,RUN,6868.93
2025-04-22 10:00:00,0.321,28.5,3.85,50.0,846.2,46.72,29.35,0.0,RUN,8399.95
2025-04-22 11:00:00,0.378,30.3,4.12,48.0,969.6,50.44,31.93,0.0,RUN,9230.91
2025-04-22 12:00:00,0.35,30.9,4.03,46.0,980.3,50.95,32.67,0.0,RUN,9385.72
2025-04-22 13:00:00,0.32,31.6,5.6,40.0,917.0,49.71,32.37,0.0,RUN,8778.25
2025-04-22 14:00:00,0.141,33.0,5.19,34.0,811.7,47.84,34.15,0.0,RUN,7786.31
2025-04-22 15:00:00,0.192,33.0,4.96,32.0,626.0,44.85,33.69,0.0,RUN,5999.29
2025-04-22 16:00:00,0.257,32.7,4.95,34.0,396.1,41.07,33.87,0.0,RUN,3710.31
2025-04-22 17:00:00,0.251,32.0,4.49,37.0,169.6,35.86,33.81,0.0,RUN,1323.38
2025-04-22 18:00:00,0.173,30.7,4.55,39.0,15.1,33.29,31.82,0.0,RUN,39.67
2025-04-22 19:00:00,0.171,30.1,3.88,44.0,0.0,31.55,30.53,0.0,STANDBY,0.0
2025-04-22 20:00:00,0.159,28.7,4.62,46.0,0.0,29.26,29.73,0.0,STANDBY,-10.07
2025-04-22 21:00:00,0.086,26.6,4.1,45.0,0.0,27.27,28.13,0.0,STANDBY,0.0
2025-04-22 22:00:00,0.165,25.1,3.8,53.0,0.0,26.22,26.04,0.0,STANDBY,0.0
2025-04-22 23:00:00,0.309,24.0,2.88,55.0,0.0,24.35,24.15,0.0,STANDBY,0.0
2025-04-23 00:00:00,0.319,23.7,2.86,58.0,0.0,24.33,23.51,0.0,STANDBY,0.0
2025-04-23 01:00:00,0.387,22.1,2.83,61.0,0.0,23.36,21.97,0.0,STANDBY,0.0
2025-04-23 02:00:00,0.468,21.5,2.9,61.0,0.0,21.02,23.24,0.0,STANDBY,-5.73
2025-04-23 03:00:00,0.368,21.5,2.59,60.0,0.0,23.09,22.41,0.0,STANDBY,-2.94
2025-04-23 04:00:00,0.404,21.6,2.62,59.0,0.0,21.48,22.37,0.0,STANDBY,-4.34
2025-04-23 05:00:00,0.497,22.3,2.56,60.0,0.0,22.99,22.73,0.0,STANDBY,-6.71
2025-04-23 06:00:00,0.395,24.2,2.64,57.0,44.4,26.07,23.38,0.0,RUN,209.68
2025-04-23 07:00:00,0.376,26.0,2.59,56.0,225.9,31.46,24.54,0.0,RUN,2112.16
2025-04-23 08:00:00,0.456,27.8,2.55,56.0,447.5,37.05,27.14,0.0,RUN,4277.46
2025-04-23 09:00:00,0.414,29.2,2.82,52.0,625.7,41.42,27.82,0.0,RUN,6220.32
2025-04-23 10:00:00,0.325,30.2,3.27,46.0,831.6,45.4,30.11,0.0,RUN,8165.21
2025-04-23 11:00:00,0.464,31.4,3.04,47.0,881.8,47.55,30.79,0.0,RUN,8569.22
23-04-2025 12:00,0.541,32.3,3.52,49.0,896.4,48.91,32.4,0.0,RUN,8515.29
2025-04-23 13:00:00,0.468,33.1,2.88,43.0,794.0,48.08,33.41,0.0,run,8040.33
2025-04-23 14:00:00,0.573,32.9,3.37,45.0,720.1,48.25,32.52,0.0,RUN,6963.61
2025-04-23 15:00:00,0.558,33.1,4.15,44.0,530.3,42.45,33.7,0.0,RUN,5335.67
2025-04-23 16:00:00,0.44,32.8,3.99,41.0,380.0,41.89,33.66,0.0,RUN,3538.38
2025-04-23 17:00:00,0.326,33.0,3.62,38.0,163.8,36.44,33.09,0.0,RUN,1287.59
2025-04-23 18:00:00,0.318,32.6,3.54,43.0,13.9,32.54,32.27,0.0,RUN,26.22
2025-04-23 19:00:00,0.309,31.5,3.38,46.0,0.0,32.37,30.8,0.0,STANDBY,0.0
2025-04-23 20:00:00,0.306,29.9,2.58,49.0,0.0,29.01,29.43,0.0,STANDBY,-10.97
2025-04-23 21:00:00,0.249,28.5,2.1,49.0,0.0,29.02,27.45,0.0,STANDBY,-10.12
2025-04-23 22:00:00,0.343,26.4,2.34,51.0,0.0,25.54,26.17,0.0,STANDBY,-2.72
2025-04-23 23:00:00,0.284,25.2,3.06,51.0,0.0,24.31,25.41,0.0,STANDBY,0.0
2025-04-24 00:00:00,0.302,27.2,4.61,55.0,0.0,26.91,25.68,0.0,STANDBY,-3.4
2025-04-24 01:00:00,0.34,26.1,4.54,57.0,0.0,23.86,25.36,0.0,STANDBY,-4.14
2025-04-24 02:00:00,0.187,25.8,4.87,59.0,0.0,24.97,23.88,0.0,STANDBY,-3.75
2025-04-24 03:00:00,0.163,25.7,4.87,59.0,0.0,24.37,24.82,0.0,STANDBY,0.0
2025-04-24 04:00:00,0.162,25.8,3.87,61.0,0.0,23.38,24.24,0.0,STANDBY,-6.96
2025-04-24 05:00:00,0.117,26.4,3.85,61.0,0.0,25.18,26.03,0.0,STANDBY,-9.87
2025-04-24 06:00:00,0.12,26.7,3.24,57.0,49.1,27.28,26.91,0.0,RUN,248.34
2025-04-24 07:00:00,0.07,28.0,3.03,58.0,248.1,32.47,26.78,0.0,RUN,2184.88
2025-04-24 08:00:00,0.215,29.2,3.25,58.0,454.8,37.1,28.49,0.0,RUN,4438.04
2025-04-24 09:00:00,0.314,30.9,3.19,55.0,640.5,42.16,31.14,0.0,run,6364.48
2025-04-24 10:00:00,0.19,32.8,3.78,45.0,824.6,45.76,32.15,0.0,RUN,8311.82
2025-04-24 11:00:00,0.216,34.9,4.65,45.0,933.7,49.44,33.74,0.0,RUN,9125.7
2025-04-24 12:00:00,0.179,36.5,5.01,42.0,960.4,50.73,34.48,0.0,RUN,9326.76
24-04-2025 13:00,0.117,37.5,5.04,38.0,958.2,50.82,36.27,0.0,RUN,8884.03
2025-04-24 14:00:00,0.104,37.6,5.79,35.0,841.0,48.77,36.57,0.0,RUN,7684.27
2025-04-24 15:00:00,0.124,37.6,5.39,39.0,601.7,46.22,35.93,0.0, RUN ,5902.71
2025-04-24 16:00:00,0.128,37.7,4.48,41.0,403.6,42.44,36.04,0.0,RUN,3676.13
2025-04-24 17:00:00,0.214,36.0,4.83,43.0,166.6,37.51,35.86,0.0,RUN,1352.62
2025-04-24 18:00:00,0.085,35.0,4.77,43.0,12.1,34.56,34.8,0.0,RUN,9.45
2025-04-24 19:00:00,0.074,34.7,5.29,44.0,0.0,33.23,33.22,0.0,standby,0.0
2025-04-24 20:00:00,0.119,33.2,4.47,50.0,0.0,31.54,31.88,0.0,STANDBY,0.0
2025-04-24 21:00:00,0.109,31.6,4.42,49.0,0.0,28.51,30.1,0.0,STANDBY,-8.45
2025-04-24 22:00:00,0.088,29.5,4.17,53.0,0.0,27.89,28.29,0.0,STANDBY,-6.97
2025-04-24 23:00:00,0.082,27.8,3.87,55.0,0.0,27.5,27.15,0.0,standby,-4.88
2025-04-25 00:00:00,0.19,23.5,3.88,55.0,0.0,24.16,23.4,0.0,STANDBY,0.0
2025-04-25 01:00:00,0.254,23.5,3.51,60.0,0.0,24.24,23.06,0.0,STANDBY,-4.0
2025-04-25 02:00:00,0.3,23.8,4.22,61.0,0.0,21.98,21.66,0.0,STANDBY,0.0
2025-04-25 03:00:00,0.233,22.9,3.68,57.0,0.0,22.58,22.14,0.0,STANDBY,0.0
2025-04-25 04:00:00,0.317,23.0,3.25,57.0,0.0,22.1,22.46,0.0,STANDBY,0.0
2025-04-25 05:00:00,0.309,22.7,3.1,58.0,0.0,22.06,23.82,0.0,STANDBY,0.0
2025-04-25 06:00:00,0.285,24.2,3.3,57.0,54.2,26.32,24.27,0.0,RUN,267.98
2025-04-25 07:00:00,0.258,25.6,3.44,54.0,244.3,30.77,25.54,0.0,RUN,2210.89
2025-04-25 08:00:00,0.255,26.9,3.49,53.0,478.0,36.54,27.43,0.0,RUN,4667.75
2025-04-25 09:00:00,0.199,28.6,4.09,50.0,671.1,40.99,28.54,0.0,RUN,6780.72
25-04-2025 10:00,0.333,30.8,4.38,43.0,858.2,47.43,29.23,0.0,RUN,8343.3
2025-04-25 11:00:00,0.336,32.2,3.74,44.0,943.6,48.11,31.45,0.0,run,9094.89
2025-04-25 12:00:00,0.317,33.9,3.95,39.0,962.6,50.17,32.92,0.0, RUN ,9335.67
2025-04-25 13:00:00,0.356,34.3,4.41,37.0,931.4,49.73,33.08,0.0,RUN,8892.5
25-04-2025 14:00,0.419,34.3,4.08,38.0,805.3,48.0,34.67,0.0,run,7585.44
2025-04-25 15:00:00,0.393,34.7,3.52,38.0,587.2,45.71,34.43,0.0,RUN,5784.39
2025-04-25 16:00:00,0.278,35.4,3.73,34.0,394.9,40.34,34.34,0.0,RUN,3637.96
2025-04-25 17:00:00,0.19,35.1,3.64,32.0,172.4,36.65,33.4,0.0,RUN,1385.56
2025-04-25 18:00:00,0.218,33.5,3.48,36.0,19.3,32.31,32.54,0.0,RUN,13.65
2025-04-25 19:00:00,0.193,31.6,3.35,39.0,0.0,32.95,31.55,0.0,STANDBY,0.0
2025-04-25 20:00:00,0.162,29.5,3.43,44.0,0.0,29.42,29.47,0.0,STANDBY,0.0
2025-04-25 21:00:00,0.157,27.8,3.99,48.0,0.0,28.19,28.6,0.0,STANDBY,-9.86
2025-04-25 22:00:00,0.236,25.8,3.87,51.0,0.0,25.94,26.77,0.0,STANDBY,0.0
2025-04-25 23:00:00,0.161,24.6,3.57,55.0,0.0,25.82,25.05,0.0,STANDBY,0.0
2025-04-26 00:00:00,0.029,25.7,3.72,56.0,0.0,24.74,24.81,0.0,standby,-10.74
2025-04-26 01:00:00,0.05,24.9,3.53,58.0,0.0,23.67,23.7,0.0, STANDBY ,-3.11
2025-04-26 02:00:00,0.055,23.9,3.61,57.0,0.0,24.87,23.08,0.0,STANDBY,0.0
2025-04-26 03:00:00,0.061,23.5,3.51,56.0,0.0,24.82,22.12,0.0,STANDBY,0.0
2025-04-26 04:00:00,0.037,23.5,4.22,52.0,0.0,24.03,22.97,0.0,standby,0.0
2025-04-26 05:00:00,0.041,23.6,3.98,53.0,0.0,24.16,24.11,0.0,standby,0.0
2025-04-26 06:00:00,0.026,25.2,4.25,49.0,56.9,27.01,25.58,0.0,RUN,312.22
2025-04-26 07:00:00,0.018,26.7,4.16,48.0,249.8,33.1,26.49,0.0,RUN,2260.8
2025-04-26 08:00:00,0.033,28.0,4.56,45.0,461.1,36.77,28.44,0.0,run,4675.5
2025-04-26 09:00:00,0.053,30.3,5.24,45.0,683.7,41.71,29.16,0.0,RUN,6784.39
2025-04-26 10:00:00,0.057,32.2,4.37,41.0,868.3,46.78,32.7,0.0,RUN,8294.69
2025-04-26 11:00:00,0.104,33.4,4.62,36.0,974.4,49.11,32.83,0.0,RUN,9189.68
